book_id,book_title,book_type,price
334752,Outside cell even.,1,29.116921166328954
334759,Money computer.,2,20.867711441230433
990134,Machine but southern.,2,20.016587414057057
334774,Simple.,2,13.286876640103854
203708,Yes party because.,1,7.838596399300489
203716,Although peace defense country.,1,5.498840354660512
498629,Fall girl improve.,2,24.025229387215038
662472,Child drive.,2,11.247347402128428
269258,Common cold.,1,18.528575492296188
465869,Similar side rich.,1,5.059652489805329
302029,Be shake.,2,26.2620070082941
564180,Base wife knowledge.,1,20.993799351577813
465881,Subject.,1,17.233300224638235
465885,Whose everything line.,2,8.50988005628727
465893,Them thousand home politics.,1,11.325310514108068
269302,Will mother science.,1,17.990742832878198
138232,Foot second simple.,2,28.947926631996776
302073,Generation public.,1,16.038353203707857
990205,Billion personal.,1,27.540097771365268
334849,Life industry activity.,2,18.69332042044847
39940,Cup opportunity road.,1,14.94920902816788
859148,Debate.,1,28.279537880252057
891916,Tough picture.,1,27.462661238491556
957456,Whatever east.,2,19.411079156111207
957457,Again door though.,1,12.139198096775912
39955,Account.,2,15.90604941285466
433172,While knowledge ability.,1,28.693206527111048
662551,Sign stop among control.,2,9.873975999939656
695321,You decade.,1,23.57715283208025
564259,Language whom door.,1,5.092595459420694
990256,Knowledge policy tell.,2,11.501308009877615
269362,Position.,1,18.07893071422837
72774,Practice forget.,1,26.88666187317305
629833,Cold make available.,2,8.616341908093855
859215,Clearly happy.,2,20.800926098743776
334947,Simply everything.,1,27.845386548107722
138349,Item get this.,2,7.940278293977092
400495,Successful because usually.,2,5.004618753754423
138358,Painting organization actually.,2,5.444554747014752
203910,Because eat.,2,8.561688521265799
40070,Dream base organization.,1,18.529510513094102
695439,Company various effort.,2,14.061314277951215
892047,Author.,2,21.877633260990887
72853,Question himself far.,1,21.086674275483915
433306,Financial see.,2,5.722542278511193
367774,By other.,1,17.48084235796382
498851,Whether pay such.,2,14.933640791612897
629923,Bag remain item stay.,2,18.177903907151418
433318,Young experience those.,1,20.562142449560024
728230,Quickly here simply.,1,28.46409473248099
892075,Now political.,1,11.925538918762928
564398,Fight money.,1,27.432898693178153
236719,Every strong study bad.,1,27.10956876322728
269492,Sell within personal.,1,15.632501702861486
171204,Treat from water program.,2,28.090707984124563
695502,Character break.,2,17.753085630368837
40151,Executive know turn poor.,2,17.453409381507115
335063,Mr poor call pick.,1,7.894643720829484
826606,Evidence.,2,19.008754757955074
695544,Certain ago.,2,8.949970504686686
302332,Prevent serve sport.,2,27.169440736195344
138511,Theory me.,2,21.510986334822963
597268,Reveal everyone.,1,17.480907951114666
826645,Could third white.,1,13.140203743426314
236836,Mind let.,2,19.52194814099427
859445,Nation on break.,2,7.8728819073289085
302391,Game toward prepare.,2,24.49922983796396
73017,Lead relate.,2,11.245400185348231
499005,Daughter nature.,2,14.426900309985491
269634,Room office simply.,2,29.94221819329737
40278,Dark.,2,5.0563944279977635
630114,Whom much.,2,24.219509905925015
662890,Million why record.,1,26.76112307981987
761194,Set.,1,25.590784607343014
695669,With back save.,2,25.83159314993608
761207,Themselves military while up.,2,10.994646224239723
367992,Necessary attention simply.,1,6.673722137028294
892281,Determine.,2,5.221599313402337
662910,Community half voice.,2,15.436228662163657
40325,Head subject.,1,23.514480566414463
761222,Threat plant program.,1,7.80646947227193
826760,Study particularly.,2,28.14862490764094
499094,Human similar base.,1,14.6037195585134
40343,Teach walk.,1,29.611604499366972
105879,Everybody.,1,12.880252765058689
499099,Again per artist month.,1,25.874000745669267
925088,Serious while.,2,20.063130886155058
433569,Purpose hot appear.,2,7.027069926794206
990628,Successful civil.,2,6.710644025393476
335269,Line interest.,1,25.848427278114496
335275,Edge sign.,1,17.58720643630656
564661,Strong ahead company.,1,5.231906126440232
728502,Exist voice happen several.,2,27.927035746633734
335293,Find or.,2,20.5878495687396
40382,Politics.,1,9.201688112761257
368066,Off day.,1,27.07751671117933
794051,Pm be former.,2,22.566826655339536
957894,Simply for exist.,2,23.81996834077334
630223,Purpose plant type.,2,6.785883611726543
237021,Eye piece.,2,26.163251467785212
73184,Focus section.,2,14.52718626170376
564707,Smile law nearly.,1,7.500050387312347
269808,Thus discover image.,2,16.30242407258912
433653,Probably management.,1,16.92618147532818
466425,Your interview change.,2,20.929947504950338
269818,Choice second explain.,2,19.05874819892238
663038,Away approach sign.,1,22.8579789922042
695815,Wide during.,1,20.63583152322292
597514,Southern prevent.,1,28.579978343776816
335376,Customer available.,2,26.750311843973062
859665,Water arm.,1,7.432500690318296
237084,Play fast.,1,21.99841859077413
335404,Likely soon per.,2,12.857760679027184
40503,Star understand.,1,25.235958694886655
728633,However cost another white.,1,25.544665045027525
597576,Number management reality.,2,19.07321203717939
532042,Market thousand throughout.,2,25.892426194259624
40530,Account factor issue.,2,15.772501233167203
73301,Not remain force.,1,16.82609523815676
990805,Performance issue.,2,11.073257201501406
7768,For maybe simple.,1,19.948985589159207
237146,Class line.,1,13.736354424955245
269917,Stop feel notice.,2,10.162591755335965
466531,Score.,1,20.54465786131614
499305,Remain sing.,1,21.02004976654853
433770,Way arm either.,1,27.632751461277447
728689,Include after.,1,25.79602642252065
925304,Fine at natural.,1,21.94237451784327
925306,Those decide.,2,11.76803146295346
204419,Bar leg research his.,2,18.280415968723833
827016,Wear north court.,1,14.910554510805575
335503,Defense white.,1,22.03810098825515
204452,Speech.,1,15.297490115357819
106152,Series.,2,23.86622887281748
990899,Church sense system.,1,11.94729445097882
695991,Professional test there.,1,26.23693032608275
663235,Gun knowledge class.,1,12.49252042125088
466627,Into campaign begin manager.,1,22.033179697621126
761548,Nor may now.,2,7.773900812557012
302805,Television nature.,1,5.339792594108975
532219,Reflect still level.,2,10.62944189369427
958205,Sort meet.,2,13.335553079516192
794369,Drug start.,1,28.709629782166843
466691,Benefit create author.,1,18.01366969910436
728835,Majority shoulder start.,1,7.477274440960162
827141,Believe bar.,2,28.225238673704048
302860,Tv world film.,1,15.33885496475284
630542,Environmental everybody affect under.,2,8.064248740954136
368409,Agent certain.,1,7.446009437524296
368416,Effort appear.,1,7.222267793052102
859940,Start.,2,8.54587167527745
925482,Natural season space.,2,17.370987779009823
532278,Age challenge structure.,2,8.684678222322068
761664,Piece born strategy.,1,11.598357357232704
40780,Run dream dinner.,2,13.326012679785405
106335,Themselves bar.,1,17.8688475563442
73567,This.,2,13.440492429986357
728933,Program future edge.,2,25.245110602416325
401262,Build individual poor.,1,18.544942343763122
794490,Such painting.,1,5.795414873839434
761723,Subject through.,2,23.317761586468563
794494,Big floor pass.,1,10.740149940635972
302975,Effect himself.,2,6.910183524361239
8076,Response charge paper.,2,19.894168842191178
204689,Window.,2,25.595716951470685
171928,Indicate then.,2,16.8601294699394
663454,Evening beautiful Democrat into.,2,18.24464081047335
401311,Course claim attorney.,1,18.241901556105745
630688,Woman.,2,27.032547057539258
139170,Lot.,1,13.944560424167483
171941,Get manage expect.,2,21.81127199163229
565165,Leader mind play space.,1,29.85377565029962
335813,Civil smile.,2,12.100807508836969
335818,Country expert until.,2,16.195631856350694
532426,Free realize from.,2,12.558510660961907
991179,Exist office.,1,27.296236003467822
532434,Animal husband collection.,2,8.948832294474721
532445,Rate no word.,2,28.41143649568268
73699,Forward teacher.,2,7.888153010378167
860132,Instead pull page.,2,26.395210956863238
729062,Those mean should.,2,16.28957832097393
40935,Learn recently.,2,14.03905683333208
8176,Product field than seem.,1,14.652275469624136
991218,Laugh decade gas against.,1,15.705988392904198
925685,Treatment scientist toward.,1,17.27589614527011
335873,My bag cold.,1,8.925100930519957
434178,Player let nearly.,1,12.668611683399945
827401,Picture fund.,1,13.75378005468687
663567,Process PM key more.,1,21.257426388734267
335894,Feeling drive thank.,2,23.14475204532931
73754,Claim event.,2,5.283582410173283
827419,Public conference.,2,29.592372269455637
499750,Wall worry.,2,27.067049329517406
204846,A chair call.,1,26.28646174407496
434225,Black office.,1,28.861077299689885
565306,Outside herself.,1,14.06800861887868
139333,Realize four.,1,11.110626867140104
827471,Garden kind.,1,11.280405699894725
204880,Everything may onto.,2,14.203562360252205
925779,Available order.,2,21.266989924099327
303194,Avoid seem miss.,2,29.217959119776182
729181,Investment prepare tell able.,1,27.334089389296803
598122,Life together cost.,1,24.258885660895768
499822,High own order.,2,29.22303248921151
401520,Treat contain water.,2,7.4701518738529025
532593,Court blue.,2,26.213067314607933
598131,Large himself her.,2,6.187439074177266
598142,Until participant model.,1,25.240328238912536
237696,Assume describe.,2,23.17571594070034
73859,Gun represent tell.,1,6.4344372500221585
860294,Open role establish.,1,8.12087135245298
368775,Number drug.,2,19.26987834506825
237719,South unit.,1,18.505810840842386
630950,Watch able question.,2,15.590221218241222
925863,Environment.,2,11.408232182939908
368814,Point trip.,1,10.13756683302039
73905,While himself.,2,26.395262380645434
598218,White sure send.,1,6.974122268133644
991443,Generation college.,2,7.957642317705226
532691,Most doctor girl.,2,16.808639222944343
598233,Want forget herself.,1,6.248123550228453
794846,Edge new.,1,20.312998299425026
336111,Best if away step.,1,18.301803260896833
401648,Debate attack body.,2,28.85255619372428
729336,Brother foreign.,1,29.350953587906446
762111,Series sure.,2,23.415104730824773
794882,Size church guess.,1,18.257993098096915
827660,Of particular early.,2,27.787290504161664
205079,Up despite bit.,2,22.330558756323782
270616,Computer near fill.,1,6.664397366356296
237853,Pick culture though almost.,1,14.432707740466576
762143,Recognize win guess.,2,29.395178811009806
860449,Doctor it four.,1,10.807109536220256
696610,Meeting their.,1,28.473935069023145
532787,Class surface season.,1,14.37264807226419
106808,Note day shake.,1,21.76930976312303
270654,Position director set.,2,14.190459630047112
106818,Expert blood environment.,1,5.206447029525853
74053,Such sea development despite.,1,10.399866594134377
303431,Garden sea.,1,11.62567382356358
991559,Wish I.,2,6.325795145967132
762187,Career find.,2,25.51470360821779
434509,Concern staff.,1,6.784405219686169
827729,Perhaps view tonight.,1,17.33287517069907
500053,College against first.,2,18.835984336820303
336217,Leader science reveal.,1,16.51117800432729
663898,Build first.,2,27.889319032811667
205147,Be industry official watch.,2,12.711322571196838
532830,Letter indeed sing.,2,13.996198714388173
860519,Our character.,2,14.758055101778925
762215,Reduce energy finish.,1,7.021675725313357
958823,Cost marriage between.,1,28.044464090642215
205166,Population rate.,1,28.1060170844811
41327,Brother friend garden.,1,21.166345265587413
434552,Guy manager.,2,12.255675762946357
598393,Kid key.,1,16.600197557238253
106872,Clearly trouble.,2,11.454796078402792
467325,Seem machine.,1,7.930981756294251
336263,Fish base.,2,6.057820461332448
991635,Believe collection.,2,5.570879518436051
467350,Resource why.,2,23.005154945302884
860569,Without evidence.,2,6.4402968177889
565663,Picture try.,2,9.814400778185625
434605,Join affect people.,1,9.929708875769535
991671,Product often without.,1,29.223835748182985
762296,Hour believe the school.,2,23.803396490898226
860602,Wait number us.,2,5.319700928076508
139714,Offer one eat.,1,19.0115798361108
74184,Exactly.,1,17.025007055975344
827851,Power respond.,1,5.818998786152806
893395,Not each police.,2,16.777381395567563
729559,Population.,1,29.65503152687968
631257,Wonder.,1,19.9952539982639
762336,Drug else once.,2,10.585050482643226
205281,At.,1,10.76654633428857
139745,Boy enjoy above.,1,15.234935541445383
205291,Against quality.,2,8.893769153834818
696821,Theory leader year.,2,23.64058381286948
74232,Win impact present.,1,14.73577375021999
893442,Fly avoid work.,2,25.1837256806421
926219,Accept scientist consumer.,1,9.733339952898255
336412,On read care.,1,11.498729973219543
369183,Special.,1,9.1600695704268
74273,Week prevent.,2,28.834346383067775
336421,Sit sea number.,1,16.34222903412763
893487,For mother.,1,11.87777505488275
696882,Participant human already.,2,28.257397532039395
74293,Democratic loss reduce.,2,21.681887429410562
74297,Major arrive audience.,1,24.857693696522045
74321,Person wide.,2,25.044076812068745
860768,Task month.,2,26.068790107186224
860772,Culture program eight ground.,2,24.3841053496659
631397,Major firm.,2,23.388163009939227
74345,Increase concern cell.,1,27.446547168208422
500334,Success anything.,1,8.740805931396151
402031,Security between.,1,18.751818210151455
270969,Outside fund.,2,17.88322974143724
238214,Word church Democrat.,2,10.113228333845004
664199,Beat cost head.,2,14.32572978275166
762505,Always a mission.,2,27.835990320512767
467602,Somebody poor available.,2,28.265136473976487
664212,Second almost.,1,29.995264266075097
500388,Out.,2,29.86903615180899
74405,Owner boy process.,2,13.73707900521695
271014,Any book better.,2,8.847652418959866
828079,Represent just.,1,23.275496555759933
74419,West.,2,7.423259679102801
402109,Sort world.,1,29.47937338202148
434877,Nothing hot.,2,22.143739609985133
369343,Dog across no.,2,10.64906401430181
664271,Vote boy.,2,11.525705700087498
926424,Director set hope soldier.,2,23.102965166409536
631513,Film though experience.,1,13.087971209525943
631527,Peace identify.,2,16.049851861391794
991980,Religious positive go.,1,7.701469818617766
893689,Loss place cut.,1,17.587932388195405
8959,Each.,1,29.440547748589907
41737,Season visit.,1,23.004645456021827
697114,Hundred oil.,2,17.260186919471764
303901,Door performance of.,1,6.416156425735518
140069,Baby meet think.,1,15.510481771319233
598827,Specific sort them.,2,9.077483896649248
467755,Material everything than apply.,1,17.662797543891926
598845,They available.,2,15.85150175030593
107332,Somebody whole.,1,26.426029455580533
402250,She give.,2,23.678614010594078
598870,Down any.,2,24.70941179297475
762716,Moment.,2,25.41365391315795
467807,Really.,1,24.964523464354095
566120,Body effort top.,1,15.987616989124582
435048,Loss industry relationship.,1,23.878028177488464
238442,It involve role.,1,13.029641423411201
74604,Support board.,2,19.954248456963374
566133,Rather back late.,2,24.7752627760534
140150,Increase society kind.,2,11.353624283291698
959352,Form ok.,2,14.781416400433507
303993,Shake ok detail.,2,12.108046853830476
271226,Evidence suddenly key.,1,18.17568076254896
893825,Morning six.,1,28.92134143207974
631699,Popular school.,2,20.988186508241252
238495,Store point employee.,2,7.555486227658635
566178,Article up oil.,2,16.337230994710087
402340,Home customer.,1,26.928734458476164
205733,Religious down.,1,27.999262605972415
500649,Season investment its.,2,10.317215246933909
304052,Whom threat consumer.,2,28.744915278454222
828351,I.,2,24.649906858129448
664514,Pay body.,2,29.176420197284436
402384,Will hot goal.,2,7.944568012219481
173012,Account east explain walk.,1,23.945290079848547
107503,Cold effect.,1,15.324129488762665
697334,Energy your.,2,16.69069513938151
271352,Billion present.,1,26.736265075943955
992255,Herself hospital.,2,28.55011052784269
959487,Hope.,2,17.055739565244938
74761,Green table success.,1,16.229540032182655
697361,Send people.,1,10.617769564650601
861205,Report scene.,2,6.224831793634964
467998,Opportunity old.,2,23.34632980953607
697387,Draw your energy.,2,16.214065798900876
304186,Pass him reality.,1,14.729418104295712
336964,Along be.,2,24.75676984322101
762954,Cost black tough.,1,19.86583295857384
828504,Six building plant.,1,28.96167567642858
959578,Anyone finish population.,1,23.179183237664965
74850,Act north open.,1,17.502350241415087
74856,Value factor girl.,2,22.26565989852785
468075,Government week.,1,6.562773267134235
369775,Act mother law run.,1,14.441863847471508
926857,Lead.,1,7.531575015603327
763023,Population appear.,2,20.189193948612267
828560,Set might finally.,1,10.163506650701233
9371,Check bed within professor.,1,8.045921817606553
795804,Sort alone foreign.,2,21.13611765151683
337074,Everybody industry.,1,18.665590832522817
697529,It.,1,28.442034562021313
402619,Open opportunity memory.,1,9.183594082752093
631997,Grow station.,2,16.062039742693095
74946,Still bit water.,1,12.811775206144814
140504,Machine whom.,2,22.4162658421758
795898,So alone political.,1,20.77411833750873
894233,Government interview conference.,2,11.295954223419137
304414,Political issue.,1,13.232796403422585
107817,Write notice language.,2,15.969426867108231
959805,Year month.,2,21.914171524101334
271678,Assume book pretty race.,1,13.380454520328062
697665,Deal nearly energy.,1,19.063964600296543
238916,Usually station life.,2,10.861615385793488
828756,Recently author.,1,21.915792211381177
927067,Example bit game.,2,21.037626052942368
42332,Peace on.,1,29.340919955052613
271720,Up try product right.,2,10.545513643780842
173420,Fine remain condition.,1,20.738591495591507
959863,Together one if.,2,25.292902252258866
828816,Too perform.,2,8.161715617333357
435629,Beyond develop.,2,26.449162715888797
402878,Recent eye.,2,11.66444943880941
9664,Fund fear thing floor.,1,11.705991570966768
861633,Spend.,2,27.90930610325959
370114,Accept trip family.,1,29.82891669918253
107968,Without whose institution law.,2,21.128452584341936
75210,Special direction sound reflect.,1,16.63879748296177
75214,While clear.,2,8.668864611668418
140761,How.,1,13.358449050933608
599515,Senior take.,1,25.684437386271977
665057,Want her thus.,2,20.463831735541522
271852,Possible quite stage.,1,29.57275641841883
42476,Reality price.,2,11.377085182540329
271856,Across study.,1,5.2815034017802285
402935,More money.,1,7.469377834200682
140798,Economic majority enter.,1,10.967779022394026
796160,Join camera respond.,1,21.507977421939763
599559,Best box.,1,13.52602481655632
75271,They student.,1,20.761774117332557
927245,Quite general behind buy.,1,28.120707199502608
239135,Talk number black.,1,27.62633387304021
271905,Onto without.,2,9.650813585351745
206374,Gas tree sometimes.,1,28.236496199006602
566825,Debate business different.,2,23.500023455490602
927273,Many ability teach.,2,23.06414026744852
796205,Mission rather.,1,22.47025115987912
927283,Wall wait.,2,16.732744603931366
75323,Day might while step.,2,26.12904986322402
42562,Commercial police.,2,14.714016260816544
42564,State network true trouble.,2,21.384809420760373
861781,Candidate expert.,2,5.526663079767778
665180,Thus husband line.,2,10.277119646446032
206430,Image win design.,2,7.706331627806971
403068,Form southern recent.,1,22.078833576661047
927378,Still short baby.,1,7.157152504170123
632470,Home.,2,12.80735493165615
501415,Fund stage actually.,2,21.655933216981904
370355,Most thing.,2,10.646516210698717
337589,None top.,1,17.63022100767318
829123,From however.,1,7.8792426171229035
304837,Maintain though research.,2,25.200877138481705
894667,Remain team.,2,15.19372630999241
599756,Look myself ready.,1,13.114704986453376
894674,Situation character tell.,2,25.726876778631674
304859,Tell board.,2,15.316858642037142
108261,Cold.,1,27.38608141122871
370408,Evidence market director.,2,13.596170311536538
534252,Federal drop.,2,8.846659298591435
665327,Expert interesting off.,2,17.884760774823317
75504,Me admit common.,1,17.748765760619733
665333,Program.,1,12.799663661495373
665334,Not avoid food interest.,1,14.392372714270572
141052,Send election.,1,11.69886956484103
534268,Traditional miss.,1,16.956895595846603
173820,Fund magazine.,1,29.20655337416708
9986,Scientist help.,2,29.597414143863528
141066,Fill easy.,2,16.93702276451306
567054,Society provide blood bill.,2,28.70096578080666
435989,Identify color.,2,19.863670033218817
861975,Evening character.,2,22.695919420275604
239387,South lot else performance.,1,27.829895957394633
173851,Nice character hit.,1,25.64830338142397
927517,Radio work.,1,19.906513286552183
894751,Officer water.,2,8.538896480128129
763688,Together stuff.,1,27.121285942701885
501549,Three.,1,18.623531901514188
862002,Could maybe voice.,1,29.11891670293251
763702,Final.,1,19.805546722857624
370489,Talk capital.,1,22.999570384215684
567104,Foreign including.,2,18.175781569567036
304965,Financial hair present box.,2,21.509454433094632
960337,Father who.,1,5.925210724447051
370518,Land risk.,1,13.764629873658109
272214,Beautiful traditional model.,2,22.404671402343368
698207,Ok daughter hear current.,1,29.8462596311644
337771,Five raise base.,2,19.87210197552652
239473,Under.,1,26.94115778195026
305017,Director argue.,2,20.474794265176545
108409,Husband trial body.,1,27.52426536346556
10107,Professor else weight.,1,21.776410622305697
305019,Amount.,2,12.671903523496615
403329,Week land mother.,2,5.309685880215796
305035,Voice institution.,2,21.22054033085007
75660,Mrs car home president.,1,12.795307288086892
993175,Food site effort decide.,2,8.517024122707863
862110,Want either.,1,17.82321127339554
42917,Article public team.,1,9.395356280618039
731045,Level return Republican.,2,26.339590526273714
75692,Cause the.,2,29.008175915333002
632751,Travel blue.,2,10.063666262528937
42937,Coach enough between.,2,25.9462887790347
141242,Car war she.,2,6.740302757325162
632769,Training make.,1,13.756144634558305
141259,Us beyond.,2,26.16239338216166
993228,Hold during low.,1,19.43961213967408
993234,Republican drive fill.,2,7.018874367956874
141266,Board court.,2,17.98253527556085
370647,Activity as ability.,1,19.19539993519752
337879,Chair.,2,15.199992320953822
993240,Program catch with.,1,24.545960568516453
632792,Attack feeling president.,1,15.004973371282974
960480,Year defense.,1,13.462103981573904
731105,Three take southern.,1,6.100619991636728
960485,Either off purpose.,1,10.136596087799909
370662,Author material hit anything.,1,19.980944846497636
337897,Campaign assume spring entire.,2,24.01247748999873
468969,Any recently.,2,13.512716288020563
75764,Thus threat summer.,2,17.035416771410056
927744,Response capital less.,1,29.513839281590023
731138,Cold wait figure maybe.,2,10.507250714849008
141317,East area.,1,24.68436176372562
501769,Size sport raise southern.,2,20.013250975650482
665623,Let teach.,2,22.524315409687063
10269,Recently.,2,16.204919036809997
927775,Past minute.,1,15.810863018658216
272426,Available staff.,2,25.833721162988198
206901,Culture raise chair.,1,23.24855870376213
403522,Player east something.,2,12.118448994782845
108615,Answer glass far city.,2,11.136828931443203
403533,Force feeling.,1,12.01007564442012
469072,Single standard police.,2,20.26757595295567
206930,Later amount become.,1,14.642762669981655
927831,Government television Congress.,1,28.310750066472202
469088,Century through.,2,17.736406829321083
141408,Money without local.,1,12.681092427399372
43112,Capital once owner.,1,29.37519471884131
43128,Culture reflect ok.,2,25.800860780581306
370830,House think how.,1,18.07829708187009
436380,Possible avoid institution.,2,28.951037414000602
207006,Impact bad.,2,29.84332039191596
338102,Increase watch water.,2,6.851000433480501
862395,Lot by seem.,1,12.382537916555354
436431,Player wait recognize.,2,19.051076914688654
764111,Not their.,2,7.722439606236346
665811,First middle.,1,6.606830547461927
534743,Against hand.,2,20.24253296160686
698587,Ready woman.,2,5.639700025435652
469224,Wall offer.,2,7.2287049193043025
862443,Light.,1,24.864939152482343
43248,Herself indicate anything.,1,6.616462613369296
829681,You quality vote.,1,21.827408693521985
927993,Happy enough.,1,10.420078634964826
633085,Today likely.,1,27.215441132834062
567564,Once read.,1,28.838904429468222
534810,South poor.,1,19.8919210050662
862502,Seek happen.,2,17.877451279297855
207143,So nothing.,1,14.51733359338186
207156,Arrive pass.,1,24.96253189804688
567609,Charge every method.,2,10.282990662458342
371005,Above.,1,20.05090602024139
600381,Our simple animal.,1,5.393266063485556
731457,Trip.,1,22.277955569647467
239968,Nearly forget already financial.,1,27.799843718575502
43363,Decision maintain because.,2,12.921481623992591
403814,Rock line rise.,1,7.733736374056303
502125,Put leave.,2,23.7193325474387
928112,Sound yeah current.,1,15.627719546572115
862607,Environmental kid.,1,22.16872622137383
993692,Animal Republican.,2,5.949431837807147
207260,Campaign board seem.,2,8.995080911766932
502174,Oil couple exactly.,1,9.363089899283363
895391,Include various free know.,1,12.84425862282843
10652,Seat factor.,2,16.58764247674374
993703,Clearly pretty.,2,8.317157877613102
141736,Oil generation indeed.,1,21.225926609984064
633290,Between tree girl.,1,28.63322427329205
928205,Whom risk.,2,20.799853733307867
371156,Clearly near.,2,7.378332747156492
764380,Voice.,1,23.30218877876244
895461,Compare road.,1,14.917669299732577
436714,Set morning join.,2,20.04307627570561
633324,Animal weight child.,2,14.267297746391229
764396,Down project.,2,7.787869208414442
469488,Only capital author city.,2,14.018208434368969
666106,Behind plant small high.,1,6.436790175402322
436736,None compare when.,1,7.448513074581804
371207,Last ago business.,2,23.778808294488982
600584,Outside drug send couple.,2,13.714432783173992
535053,New song enjoy.,1,25.023181813088968
862736,Decide end.,2,12.728947839619188
305685,Must election Congress.,2,28.57775567415752
993814,Street.,2,29.342531890994945
961058,Culture issue.,2,19.52785716398691
993832,Gun couple end.,2,26.259425243560752
305714,Area account wonder.,2,23.507735003952483
469555,Between item others.,1,22.955076592273425
10802,During last economy.,1,13.74827250311113
10820,Behavior huge collection.,1,7.224254799373213
109138,Skin hear.,2,27.489211345756484
141909,Drop material.,1,23.56372843153209
666201,Attorney instead sort.,2,14.221546931998931
928358,Reality gas community.,2,5.1014330064040445
699000,Simply hear.,2,13.386995222291151
469626,Daughter network practice.,2,7.087182261137022
797310,According detail.,1,14.884406809750903
731798,School field address small.,2,27.60410846020868
600735,Still occur.,2,20.32170327745846
502436,Floor all control total.,1,25.583730115157955
109223,Trial enter.,2,16.48161054731097
404139,Allow bad store.,2,9.097181520828494
666285,Anything address true.,1,21.167494094870115
961199,Level measure.,1,23.72533562748904
469686,Simply indeed.,2,21.224275014866496
273083,Message line.,1,7.837853583955843
961220,Late quality drive.,1,26.445521951032006
600772,Scientist believe.,1,19.278792423532987
731852,Policy painting fly.,1,21.37941385365405
830160,Court need.,1,6.219265800787928
600785,Big easy adult.,1,18.85195841766072
502494,Ago citizen letter.,2,26.9773270556523
305897,Let increase image.,2,11.816362165302014
961258,Top not.,2,14.302153356313871
895723,Popular brother article.,2,13.751654936948311
142066,Card old.,1,14.428148883552922
764662,Two east.,1,15.67135698857098
109303,Close describe.,2,22.79219439583484
830210,Factor performance if.,1,5.857179646704082
764686,Theory growth.,2,29.951276738637514
699151,Even in.,1,22.311302854840633
633619,Down watch important defense.,2,26.05535005609228
699157,There evening soon.,2,17.912782169846544
338715,Century job shake.,1,12.002034700032034
43805,Manager apply.,2,27.2641734885435
371485,Ask as unit.,2,6.538075217062676
666402,Prevent fund hold despite.,2,9.878544956526596
568107,Someone hot figure.,1,5.961137065352616
633650,Be easy many.,1,21.237873537813854
961349,Morning moment.,1,28.47877169641437
273236,Really as southern.,2,14.75787788912357
928597,Drug police town leader.,2,29.635749273846503
306008,Card group.,2,8.224175815415304
830308,Serious sing.,2,11.496187780120753
699244,Visit night business.,1,28.164081680359356
863084,Democrat nice.,2,22.25347601343295
764786,West imagine candidate our.,2,12.190479125289789
43895,Professional yeah opportunity.,1,8.17943291256088
469881,Series deep against.,1,8.447992250470842
43915,Tell strong safe.,2,7.166246627857918
207756,Company special.,1,15.842008588275306
43924,Though court table.,1,17.261322450042535
273303,To ago.,2,27.187503651273545
600983,During professional.,1,24.2192399527344
633753,Person game.,2,28.351507496633392
502684,Involve mean rather.,1,23.570686584772965
568222,Have over property.,2,11.132968161879603
175019,Western yourself suddenly.,1,22.951399190324757
863147,Particular buy.,2,10.487554540876438
732075,Budget common home probably.,1,18.90850208996087
863150,Accept phone interesting sort.,2,19.489545846437373
11195,Line type.,1,24.002119843912187
371644,Every describe you.,1,29.417722910738597
764866,Most eye until loss.,1,27.936204181098272
568259,Add course.,1,26.871406557251515
338893,Unit special meeting.,2,11.571525400915789
863183,Week study.,2,10.567927924091254
306139,Teacher sit.,2,27.417519415191844
863204,Experience mean.,2,16.732808019088402
76786,Avoid worker.,1,13.01362599241335
994298,Scientist every game senior.,2,22.631128238685072
175102,Anything season.,1,17.992270858180746
470022,Close three.,1,29.523285768852652
273422,Good reflect only.,1,9.934718582970696
633871,Suggest into law.,1,7.9679624504405755
961552,Score glass available.,1,13.093763435178609
830498,Difficult hotel.,1,29.87605434022217
601124,Participant usually.,1,13.596692487695694
535602,Sport sort.,2,23.635727202733094
633907,Now better.,1,17.492623026031183
273472,Nice traditional.,1,16.10355810722546
306255,School but.,2,18.684251750959287
765030,Laugh put life.,2,24.336674403655437
339048,Rather us million.,2,10.588388044372717
765048,Group clear event.,1,26.079638341773794
371833,Win already out.,2,28.431530697748045
44175,Education run region physical.,1,21.570916784525476
44180,Option dog.,1,24.041122116638796
437402,Keep build.,2,19.90328385714413
994462,Citizen peace.,1,17.618643557321924
470175,Adult six fact.,1,23.827446760086122
634014,Sport decision morning.,2,6.060471758637774
928936,Mrs beyond ago old.,2,25.602832500933346
634027,Certain full conference.,2,6.574285349293305
273607,Lay.,1,5.898351942544321
273613,Seek sound parent.,1,8.990140127594202
961745,Mother life note.,1,6.277634885163048
371922,Rich whose term.,1,12.469108841642946
568530,Send several.,2,23.657221838935786
109779,Mr already reduce.,1,19.853967842836198
44246,Religious.,2,19.628000853485332
634071,Ahead chair.,1,19.11444685011944
634074,Everyone yard.,2,25.631455162721203
371941,Audience involve water.,1,12.976995357719737
470247,Him around rest.,1,7.167793351135758
535786,Father consider.,2,8.933671180536813
601327,Ten type.,2,6.839798833820594
535791,Brother respond gas.,1,18.575144430734127
830705,Collection.,1,25.969897536060728
830708,Another view.,1,27.168142904211336
