book_id_rel,author_id_rel
802956,647385
544921,428188
924568,735319
64646,46054
99284,272641
704137,114771
98964,138068
882126,998712
701399,325831
281437,849574
391546,626715
101821,627782
855786,185514
391546,350247
495202,563077
767290,913808
786173,195483
752345,819448
289669,716831
417467,876000
395453,657589
25624,403034
464822,717307
931866,483266
73905,670733
742559,244306
66969,468648
782603,980160
224433,849404
129937,722015
74184,45611
1382,668558
628230,859783
467350,118670
383919,813297
3916,317522
103015,392868
35590,258958
488947,81497
128718,313061
588541,915117
536413,558554
141259,252763
700076,706678
633871,167793
115773,379986
648503,226124
587360,398529
203284,367193
871245,231724
449328,386855
207143,879152
245607,397712
930532,485135
593277,293988
814955,12415
385394,150177
531351,887616
930674,385971
30182,525174
882043,195473
642800,976751
190654,195483
761222,243223
14644,634745
395236,104951
675523,924220
192907,363909
671524,998712
919693,822820
823563,529693
498316,651637
431487,876000
405089,970668
652213,394744
950013,297562
693142,915395
749864,196473
189712,925215
160766,45611
223423,217588
205147,967022
100280,947484
78286,42647
145450,205370
513350,252918
834067,489635
297922,148605
637839,286627
211216,266897
980079,438258
466627,275822
273236,545092
894751,786412
406546,712977
690079,83279
112972,856503
517599,120331
75504,422793
71000,645179
2126,399847
971948,423271
92955,82298
530783,953516
607769,756243
803436,508838
413785,293988
704569,474670
537804,457308
462938,819448
359518,475287
98964,103003
981502,399847
270616,833211
798118,50544
425299,394744
805846,293988
933284,667855
60158,10583
705360,671403
511994,37555
5281,24271
838917,917999
420788,175507
344181,955294
226287,60489
607769,909994
279708,657224
299683,177811
2086,998237
403522,256128
834766,653460
213531,688776
399272,163123
96296,848072
303901,820186
422116,248999
638149,558554
672128,20946
661379,141146
255992,390247
588541,384946
742413,278465
50406,386378
398550,156684
341801,814451
192519,325413
798998,537258
708926,558477
520798,409755
182315,89857
189383,752655
264075,795755
755570,601351
38802,328890
845,423402
777108,382118
460617,928060
204846,668430
684365,997182
611369,960923
818835,712004
475928,974856
950013,148070
373824,189874
877502,548439
56310,785111
367064,68967
136119,317522
289143,998237
784305,56221
362298,634745
573877,728593
669746,513285
349037,26757
755570,74585
883781,432538
456055,12531
828079,489635
772897,280551
384143,716459
963140,925855
716572,837744
525332,138068
467807,923202
653339,740065
881286,683285
399705,996356
374070,804562
310353,202053
462938,197404
509322,74585
527889,80928
210836,827363
47514,17953
62119,726220
214043,785726
214043,887776
704938,584695
278535,760797
220955,244306
514933,647263
657652,167793
851871,454619
409335,34027
705500,429483
85979,626715
993228,548439
273472,274700
776905,564002
150864,301408
376928,267840
785494,112768
908175,252683
993175,546236
750381,470352
195219,364906
928358,332668
905348,367193
426488,715190
852254,328242
509322,913808
789554,169824
631699,789413
80840,102827
969487,934853
617538,398628
259972,86789
608582,639046
802763,231724
156938,103103
771211,283131
95266,375970
379091,717723
249994,841513
66546,454619
479009,859876
20054,921333
61435,80160
100280,343875
407417,515480
304837,252683
857923,620084
802956,460621
350984,34121
964213,975772
395236,382533
332781,21387
794494,15410
37742,379593
405861,405764
548131,870584
316111,197404
952651,489083
394098,486014
188458,515945
911715,647178
590984,304173
805214,373871
178005,994357
134074,925215
475125,563077
21750,15948
258314,678981
969487,382533
605396,195483
280859,476907
433318,800066
866855,338828
580532,983299
214043,523662
838917,608291
139170,678981
349572,102827
714273,792521
402250,157435
876264,203696
907563,528129
255159,332668
25316,949684
856810,921333
242509,112768
543397,104951
706697,52885
268258,890284
27118,304312
836079,370507
405012,786412
74321,102827
866817,15592
429945,390247
317395,704839
575825,990413
335293,974649
97585,573836
895461,259255
671092,550851
142066,789413
431934,332893
949344,475287
28773,842383
293835,913501
357819,308984
923507,35848
635811,132300
731457,489249
867365,209456
789430,205370
898772,166195
994899,363909
21706,473086
721628,657224
652377,574467
274101,148605
364648,386378
930077,394732
490298,772463
691022,806675
373325,716831
980793,385971
595270,562322
729062,789413
582223,779995
905121,813297
453928,45726
609872,213440
29547,157435
95761,266897
63735,432538
778976,34158
614144,465188
86808,172544
859148,385925
234508,423006
529781,317522
798769,125514
680664,653460
397479,913808
586082,47540
970957,726857
905348,799190
370830,618450
360066,437412
335376,500153
616746,418479
117889,412848
151983,401136
356656,275822
178480,728477
303901,873266
688883,304312
341492,539970
721149,475287
423728,230828
618079,253529
558883,621110
789554,404031
823956,86789
14013,252683
790933,524792
441711,857945
694415,195483
536291,349526
13129,157080
709022,349370
705480,293888
482167,599837
873462,937737
528829,963775
178023,620058
680296,362960
288654,433624
244789,854146
486904,402856
161736,962708
920608,403034
706474,398529
163527,17743
785494,42117
190143,992907
258314,779995
35820,356027
475950,601869
917420,364313
351976,195483
158416,740761
852254,217167
437979,559933
330128,367193
150864,548439
520833,647263
948248,648226
15576,921333
830308,161274
48261,769266
391004,339354
527437,674352
744128,967022
709940,92688
267157,533380
889753,653460
695028,222366
828504,871318
955793,268413
676956,741703
875962,476907
879654,849680
925088,419409
520833,925855
101867,253875
296413,290150
303901,49252
535786,21387
305017,322964
477746,398529
294358,489635
997538,983941
273422,425384
971948,840552
288346,457308
665180,974649
870712,535299
820989,103003
4910,363342
235054,560843
383919,198190
163527,840801
438932,893906
294358,876000
901047,803339
385890,58916
491922,385239
320341,998237
633871,74585
387811,531361
786911,112768
855804,901300
809084,81859
287594,779995
36909,252715
956320,787515
678843,300172
450929,727934
74856,470635
359598,763809
653466,524792
331070,209456
520624,104951
507254,988417
4044,862617
991179,545092
558024,99108
222468,197003
299354,343875
355236,275822
883955,269126
855786,949684
532593,29288
478639,573647
997333,305927
190808,236377
48522,185514
639251,73910
415561,822653
77422,241332
611369,78590
868105,338828
454016,180171
858117,476907
473752,50544
688693,672248
232519,325413
203716,831139
685228,421074
337074,711674
182923,392619
800487,505997
628230,627782
412174,385925
104108,60170
30258,681250
588541,221577
31466,550851
328231,618264
965315,620084
509965,165441
135494,475287
671212,311774
467755,501186
532830,209866
770170,648053
605396,281758
389439,274611
72257,411179
692320,334279
811799,226124
552855,424564
634071,102869
464256,528129
631397,911891
74321,213440
392734,121858
352428,391126
222514,833211
345294,130135
814955,749445
950919,439719
626927,632009
696610,423402
6167,884893
847682,557559
669129,169408
594450,962256
497575,638614
970486,489486
477782,976751
400041,266897
613039,717723
465420,114771
257888,290150
308907,831577
274387,269869
602890,468648
884060,975772
278240,146932
639573,799190
60210,222366
62942,346972
424259,379593
828756,548439
782603,325413
824735,654623
155032,252683
560867,239577
124723,304979
317509,334279
467350,221577
335404,177811
886749,537258
455217,234455
431209,925855
71661,439719
493032,795755
706776,132465
712112,175507
946431,399847
474762,785726
634074,31571
251943,382327
950755,647698
576964,915625
532434,947746
368416,962708
903194,294514
895391,657589
762143,118670
717559,898216
251943,130135
614144,500376
752139,485220
974568,141995
676258,274611
764686,892115
428688,339354
177166,580274
371485,125514
259263,937737
545523,732367
140504,467855
757685,145802
646067,728593
600983,558554
902309,10583
750543,161274
392734,52885
71331,809218
138511,541907
2126,996356
197303,401645
317895,300172
23497,157008
633290,553581
733146,346972
933924,696081
637839,732367
155122,391135
452453,573647
103881,794058
117889,562322
559609,121858
470506,151937
322182,167793
361697,8428
210123,726857
124723,605383
672129,303866
58746,938348
711143,150177
88055,480903
481165,343774
44997,269803
162472,733278
433318,531361
962832,432538
492153,716831
977409,249471
845366,672885
268394,927576
362298,232602
310353,249471
455162,444297
13488,564002
366802,180171
702089,879152
406408,259037
351842,618264
886749,293988
269808,35344
96448,150177
237696,334146
465138,192914
638885,313614
75214,661935
811404,668803
224433,920438
410795,777842
802582,820186
128186,605383
678932,635015
629470,45726
488418,716254
522933,763315
223968,533235
738257,259255
919683,849574
945552,946018
339048,716831
151796,636002
643357,82298
859940,111022
526889,253529
503663,937637
224433,349370
54484,52885
673650,554850
77734,346575
23842,696172
991443,473086
724224,385134
357163,735319
961996,859783
702089,382327
31665,142463
998849,777343
98177,248999
529781,521033
802582,255234
275703,398628
304186,604792
269818,962256
512007,80160
605950,900893
619149,193026
220326,789413
713884,825629
25025,803339
966944,937637
358231,789413
956934,291001
963285,911891
100280,332668
697387,786412
179336,401645
623547,226124
204880,919923
467755,601351
912039,152965
930356,394746
57239,338143
448860,465188
542888,253873
629833,657365
476524,343875
179428,927576
274387,450350
133671,601869
175019,359476
567054,991948
893487,370507
661052,102765
85316,923202
738902,151389
537847,620058
168844,435414
491978,423006
763023,822653
666201,238866
982388,460621
690008,604129
578519,198190
608620,651012
166214,180171
740925,197003
13161,454896
621120,765180
919871,911891
633324,980160
527437,647385
298710,99108
567104,880197
688039,861723
109223,304173
99440,112079
423710,143094
6167,560564
388540,840552
189798,862587
848179,826508
495958,831139
863662,302988
951147,454896
749845,232340
263671,304979
474604,978285
945210,239577
104108,893988
339048,797398
992255,31857
478870,262132
769370,573836
56980,440188
746732,560564
403522,500153
35590,500153
350732,295021
303901,402856
773729,522612
955793,573039
728230,333682
737562,160823
497173,834998
160599,14869
42562,69898
573877,918335
552421,981897
43128,399847
933773,509280
156284,428188
817344,93187
293218,514274
635644,657860
947764,244306
824735,763315
286167,347273
585539,963775
58640,685834
833659,911089
319586,266897
783545,262132
905153,562610
122154,308984
346485,914369
607826,370507
126085,405764
350626,37555
387811,673524
544189,876862
214884,460504
833248,773476
737562,785111
576585,581926
987602,873266
880898,50188
356634,460504
520745,68463
450468,211767
391569,459612
3916,156684
551000,799190
85355,232340
734946,795755
962723,601215
862502,762441
427398,45726
57239,232602
21647,688776
274355,749445
755492,633727
336263,363342
54484,411278
423641,349370
358483,131081
351715,813297
878159,45611
251553,385925
328345,405764
260730,605383
63529,217588
384719,661935
888439,759639
288580,938782
802582,74585
384732,270129
251719,235576
349169,42647
586091,873667
110369,529693
202358,637208
159140,601351
637839,959495
331507,313614
382494,938348
861205,991948
706386,859701
950682,131081
269634,444297
671524,370507
735857,537258
49016,209866
461744,56221
899522,52456
527172,454209
918961,981897
565663,859312
480204,332893
831998,673555
147085,18016
715987,504932
755393,278885
593277,252302
433569,163425
242037,252715
337771,626568
469686,638549
374503,169824
237719,909994
80642,916360
757988,859312
488418,346403
722458,338828
604520,485220
74761,616494
592191,616238
252446,404031
460232,716254
392506,261503
548129,653277
113508,156427
47801,992235
608798,400335
994298,468648
347573,813588
391004,717723
123881,294791
567054,983299
335818,504323
933773,820186
979971,60489
141266,24271
234633,10583
461702,68967
971264,637208
823566,814451
857348,686794
450005,521030
304186,941544
188704,9940
523180,125969
116799,735319
532219,338143
22478,934853
265510,925052
37209,463122
37962,773129
265703,653460
134097,234267
612941,125969
361697,934853
405718,688532
362445,599837
469088,145072
790173,812720
462523,989678
649434,701753
259965,398628
7069,232602
78416,840473
370114,998712
840315,15930
141909,209456
334947,442335
641633,46054
640660,45611
931990,230580
664212,342456
835935,919923
601327,82298
528449,567201
950919,928487
984570,657589
443923,213440
4910,166195
237021,209866
288293,959495
949729,103103
836387,246215
997131,305927
350072,511812
397522,511813
294358,304979
776818,318271
267263,738749
315079,550851
376038,415605
371941,209456
89683,411179
873591,232602
583226,392868
590492,762441
944196,146932
345417,810552
601799,657365
619528,45611
117886,785614
281437,647263
143405,870584
685175,60170
998222,885634
465420,736380
461025,919923
506503,503140
7069,983941
220315,852706
155032,14869
381992,104951
315037,734088
477746,531361
628344,140041
729336,163123
297587,86789
854540,768913
661379,795755
631397,822653
1793,545092
537614,784837
733673,394744
669904,879061
691443,994974
761207,727934
660133,364906
332494,653277
866817,664582
168174,840473
535929,937737
942635,998712
295623,555782
369343,603797
866855,112614
669807,661935
723263,721362
531052,708725
568530,671214
5344,716459
684515,333220
257719,75722
811654,978285
496370,252763
806398,820294
321208,527644
461028,450350
925863,813588
267067,252763
480041,344418
517979,274611
834689,584695
691705,879061
434877,913482
886877,980160
402935,49252
564398,235576
941418,287603
898569,192914
823563,267835
646526,80928
921591,405585
474762,470352
886877,647698
979730,613683
459072,698879
703791,548439
862502,581926
709022,130302
6351,392868
552421,967022
365110,391126
336964,384946
764662,653460
956195,533380
621191,924220
974880,104951
935024,384946
521086,304979
933924,704939
73301,915625
195785,218792
594450,509280
314128,501186
976346,81859
123820,252918
852254,974856
452594,609997
715050,114771
488600,40585
637839,913808
905348,131081
852254,854146
335818,712977
634027,295021
952019,280551
233068,249949
85850,230828
569499,752655
454855,546236
74345,859876
831976,73746
72774,653460
444615,156427
410677,333682
213567,575254
264611,20946
383812,616238
536651,672885
464256,812720
229719,852538
580973,809218
844885,840552
132363,681250
826251,825902
155791,947746
787937,78447
417467,681105
5690,37289
905609,841513
564707,983299
331507,209866
226188,12415
690404,493716
470962,276125
885461,102765
951876,734088
467807,287603
927993,980160
217830,513285
134435,184417
925088,404031
667839,513611
706386,125514
474762,390247
395235,911891
364256,234267
997333,787515
875583,887776
374070,425874
616746,259037
604898,732367
405012,341275
770262,253875
791566,563077
299100,45726
991179,763315
44246,978382
915518,588503
146206,833211
620985,69898
247147,908390
566178,541907
799246,777842
396621,392998
521789,243223
695991,785614
936390,681105
775882,854140
990134,338828
731852,276125
697334,511812
930903,548794
287496,625681
242509,68463
399272,164975
197624,37289
465201,722015
569549,75722
474937,918335
911715,918465
522179,923202
945643,562322
678603,217588
662169,421074
572219,419409
448939,518805
757685,141146
499750,718489
246138,792461
509322,918335
902414,647178
187795,274590
428688,619255
843771,618450
137034,554190
744468,429483
962802,487332
10820,489486
775059,189874
247147,580274
760454,195483
383812,364313
235747,762056
392577,73746
736859,397712
363576,564002
550905,747250
877502,397006
634757,593671
44175,994974
553821,676533
669034,813588
349037,42647
239135,209998
524524,350247
883105,304979
199524,946018
437402,474670
724583,14900
138232,734088
576433,218792
855804,301408
479968,988417
317107,20946
14644,978285
955468,193026
855331,759639
154780,167346
144132,732367
303194,922399
806398,439719
293776,706923
765630,54447
198407,359111
864459,217588
802582,487332
927831,963775
436380,7539
386731,249471
56980,573647
287594,248832
130489,588503
63735,256128
85979,978285
351976,325413
61467,318241
941231,435414
43915,161274
461154,653460
926857,303866
335376,527644
234833,711674
831998,604129
78108,143094
673111,716459
337771,244306
317003,463122
545116,785726
390293,9940
357163,419048
755492,198190
601799,121858
399095,196473
580094,327588
733544,49252
132363,668430
381580,333682
184588,35848
730,317539
580800,300478
624699,813686
974644,708725
651552,627782
714273,502183
255655,404031
102514,648226
757644,275914
733673,533380
302391,463122
567104,163123
693476,345698
15321,386378
206374,618450
109138,328242
245441,173739
86166,344418
264232,394744
787479,806024
750381,777343
893395,58916
787816,42647
641537,721362
744128,392868
613129,419409
870712,990413
253258,202053
633324,112079
977670,632457
947007,653460
311597,531361
357163,567201
558036,900192
152770,673555
3954,304979
380340,346972
242037,976751
63282,633727
941248,42117
899476,608291
436380,528129
306816,362960
510829,78590
327158,346575
979804,637446
587509,603518
88265,535299
163268,918777
852826,528902
147428,825902
548129,100573
623547,327588
492136,198403
179664,121858
336412,823327
49301,919923
981153,722015
678932,716831
141317,740761
159160,921333
596390,81859
925863,546236
340738,85282
193735,419048
957456,120331
5448,892115
311309,470635
921184,634745
832613,335111
459922,813605
521563,639046
147428,769266
590871,155549
518044,779995
922970,334441
898569,591431
617538,922399
197786,489486
658852,243223
952691,927987
24481,918777
574651,256128
580532,825629
542292,582925
74856,241332
197667,873266
241112,163425
886807,463122
869281,672248
460179,671403
976470,837334
680180,276125
548468,417419
507254,718489
576651,804247
205291,613683
462938,915625
544331,502183
454016,343875
666402,375220
527437,46054
255810,270129
103881,272641
782603,106178
237146,249471
634216,498789
770001,429617
316111,295580
399272,613328
239968,876862
13161,143094
205147,837986
708805,141146
939067,252715
95068,852538
774550,222366
998222,444318
498629,104951
334849,909304
703791,528902
888380,823327
855504,880197
860519,226124
917551,460621
412630,668430
904728,981897
44180,457656
406000,412848
584653,11228
669569,160585
297255,348505
998364,991948
132553,881691
226353,286627
421301,397712
23497,438258
747040,15592
262257,102827
898369,773476
150615,700596
194540,342456
743488,322964
993692,454896
75660,4820
415561,500376
853051,911891
898475,175507
62491,272641
684371,373871
141909,103351
134074,915625
244789,985852
361378,169824
350732,515945
687049,195483
979208,842383
432142,375239
62766,382533
794490,531361
199469,558554
736254,825629
27113,580860
946718,308984
3806,17743
247861,269803
29547,740761
521802,370507
455162,32379
789554,560564
221960,334146
90233,290150
376029,112079
787364,854146
431209,874140
53816,34121
35941,93187
383919,849680
954162,683285
748530,195483
549083,468648
816849,375220
255413,148605
147637,409755
983700,54447
816614,794058
503227,384540
887883,659660
556235,837744
658852,222366
283793,756863
387067,419409
438779,862587
601327,919923
441711,500475
96296,349526
63735,981897
618079,375239
181573,145802
949476,525923
190760,401645
247861,438258
675163,820294
116655,444297
157226,539970
705231,450350
392577,300478
289465,923202
248992,267899
710144,638614
936834,528129
719075,255617
381992,604792
69051,750409
801317,52456
669358,852706
977904,613328
82551,721048
290037,634745
716773,214014
736680,659660
23701,809468
536342,822653
72853,708725
80913,193367
752681,93621
179900,9737
706386,667855
136631,503140
770262,560564
378756,269126
667664,653981
587509,657365
474964,69144
883781,706678
921754,46054
954714,325413
873462,102765
417809,278885
968435,313614
388857,550851
217830,567788
932466,554190
541456,437412
886719,397006
29665,203383
273472,12531
633324,970668
837205,760797
42564,859783
264232,192914
530783,67110
855786,422793
43805,234267
371207,180171
322691,633727
455721,772463
479968,131081
646526,435414
410827,489083
695321,391126
453540,60170
74184,489249
988797,385925
181506,298586
588395,169824
537804,962708
861781,318271
434178,834998
448860,130135
53367,978285
617698,69898
317895,451281
201950,259037
621335,254611
868650,300172
253258,132465
862502,283916
994899,992235
760417,694722
728835,852706
9664,415605
762336,955294
910534,900192
925304,317539
974266,385134
699157,735319
295869,83430
423553,349370
797310,442099
961925,703317
304414,898216
75323,238480
830705,425384
370830,528129
745464,504323
873496,908390
461028,749445
264946,45611
653339,789413
688693,402856
65419,399847
314071,483266
674176,402856
8076,806883
459072,918335
124723,601215
640449,74585
145824,750409
411517,869029
75692,440188
950682,845854
800549,36149
849629,704839
512007,732367
778715,458761
133671,394746
754937,457656
959863,555782
464175,120331
101821,809218
962586,879061
271905,897395
564661,581926
971300,152965
47714,97253
134947,829424
873196,238866
594644,672885
228824,209456
888735,546629
379106,373498
12970,184417
419517,657224
951237,294514
149662,328242
875657,685834
879033,440188
306008,789413
749021,460504
628344,984089
201849,712004
91013,876000
478817,504323
302805,609997
956934,390247
885058,799190
28773,985462
742378,981897
769823,760962
86808,457308
770170,428188
970808,558477
997538,539970
982940,954612
116304,438258
721700,927576
546844,852706
177853,428188
822073,10583
643078,852706
830780,893906
132174,253875
10802,270129
575659,362960
45146,31857
445599,483266
624450,322964
556235,911089
584693,749418
208703,826508
510934,106624
617659,245383
381992,626468
864512,722015
983700,20946
93354,527201
552421,913501
258867,333220
836387,696081
117251,412373
753422,889812
911715,726920
302391,557559
709189,539970
4044,480903
478236,726857
894751,402856
51941,270129
276721,947484
82829,717307
699157,843687
671279,99108
858557,881691
637569,852538
148644,762056
236271,789413
607826,869029
643243,160585
513350,346403
490862,639046
699244,882943
928936,82298
688883,112768
837726,794058
175894,862587
993814,120331
188967,193026
348625,239188
137034,752759
872337,160823
117251,312036
234508,69898
737439,258958
619368,239577
872363,664582
809446,674597
974644,241332
979208,318241
778200,157435
474964,785814
535053,457656
341680,825913
67295,470352
974644,121858
158893,261503
958823,573549
609060,796857
135700,736380
479322,409755
675490,674597
546153,81899
949344,722015
665334,312036
492153,489486
197667,842383
127040,432538
103373,901300
919204,386855
653101,60170
234914,841513
963140,670733
454400,831577
801756,217588
226287,550851
705500,460621
766533,397712
785191,424161
464256,162920
814955,820294
699151,978382
343422,632009
350499,980160
601840,162920
420788,573549
975911,820186
860569,132300
211433,281758
262512,773129
804898,942053
180997,954276
939921,515945
548471,861723
611925,726220
889451,718219
529895,253875
205733,442099
607769,328529
837772,429483
588298,743285
249994,529693
522190,785814
276615,582925
602890,953516
758421,253529
667596,404031
380340,633727
486904,382327
634603,480903
664514,763315
718182,757698
493959,626715
965315,733897
187795,958434
411233,894513
246138,157278
941231,822820
814955,336558
474604,749445
100280,622075
85475,363034
839372,444318
151796,670733
392670,193367
69604,865355
369343,203383
92115,609997
561149,685834
291152,637446
265703,698879
323691,919923
464822,527201
644236,172266
520197,97253
767124,160585
514973,983828
354407,773476
817948,347273
448169,81859
68717,72475
923602,341275
881280,298586
27499,35848
541456,349526
742687,17743
597268,125564
576651,994357
731457,394744
97284,112079
512505,515945
848002,54447
24372,593671
169951,269126
197786,773129
812639,892115
371922,989678
987424,813297
756807,42647
327837,640654
400269,694722
733668,167346
974568,653981
132005,683285
380340,217167
465201,403034
902270,172544
367459,915117
206901,523662
754539,915395
420068,820186
456956,467855
940314,197404
999174,752759
886691,322827
352067,301408
352929,167346
398875,812720
360697,582925
345508,849574
643357,545092
936834,213440
591769,245383
461672,184417
991635,594312
389370,421074
61435,311774
986704,131081
902270,885634
831495,304979
341801,947746
157226,893906
37955,849574
249178,898216
304859,584695
387910,261503
918038,413638
574742,716459
781795,778291
322999,987099
40325,700596
827401,486014
928597,112079
101989,701753
311561,614549
526972,721083
951237,128731
192616,560843
524524,527201
683064,829424
128186,322964
448860,685834
347573,209866
333169,162920
411233,34158
719378,804562
401520,768913
75504,244982
341445,161274
384143,467855
438532,487332
816614,44000
328585,527644
820143,419048
317003,884893
487849,580860
800531,171571
455230,371847
91844,69898
653453,526195
251289,102869
85850,391126
553821,876862
406460,893988
367774,502183
733668,834998
193622,489635
257586,954276
295194,859876
123707,994357
295258,252715
882487,513285
614313,810552
111170,252918
700076,562610
99977,344418
731045,626468
363259,232340
643507,573371
453723,700596
972420,342456
183235,822820
150615,500475
308052,726220
715987,382327
118977,132300
189712,575335
414708,852706
706936,792461
991559,812720
571356,132300
646526,422793
764111,324348
171941,52885
532434,192914
377865,248832
452781,525923
688039,188348
960337,580860
430392,522612
893487,732367
564259,493716
866059,353565
8176,384540
931843,501186
520745,375239
373464,103351
186785,425384
286240,859701
770700,854982
804652,400335
966342,654623
677309,646020
519726,638614
680296,103103
521444,620058
67295,398628
334947,778291
179428,132300
513350,148127
430148,293350
608507,513219
966575,718489
662472,854140
481281,806024
110369,42117
750590,257955
280147,921333
685324,294791
490298,924220
483316,718489
221284,311057
840714,854146
680664,548794
687727,140041
734046,239577
164241,36149
74184,304173
3791,334146
299711,955294
754539,700596
68717,637049
263176,283916
433770,654623
642156,804562
964100,155549
496607,160823
248381,280551
662304,42647
85850,318241
608365,468648
568259,831139
963244,657860
400269,378573
941248,356027
602821,114771
493375,838913
755570,275822
402878,300478
976940,574467
772001,432538
348751,627782
221202,854140
976346,833211
743616,534093
460179,772463
111054,172544
965878,151389
272426,925052
687727,601351
956401,738130
375487,157435
598142,252763
905153,131081
259273,738749
467998,150177
437979,803339
685175,143094
104442,983941
734541,255617
734883,575335
47801,432781
674176,161274
653453,626568
296920,163123
473752,249949
141052,736380
189383,125969
217418,318635
481165,60489
334612,528902
196029,987099
303431,283916
932283,636002
239135,205370
560403,937637
809084,598272
496488,827363
190654,37555
19890,825889
288580,261503
648035,257955
690230,217167
381992,925052
399860,869029
812433,278465
731798,519259
886807,359476
74419,988417
188458,422793
721149,239577
74293,513611
327224,586608
749455,760962
431609,269803
292192,785614
341755,837334
852254,674352
413976,825902
794882,582925
419159,942053
556833,831577
378037,932184
293175,653981
569458,740761
957894,371847
388008,189347
724224,269803
559553,234455
529895,967022
878159,394732
663898,763809
196029,521033
790431,527644
961258,188348
20054,893988
745464,473086
587957,444318
38802,243223
251553,734288
288293,608291
38874,40585
985004,907965
27656,694722
75271,482685
863084,632009
694053,81497
542888,118670
899706,518805
67563,209456
958823,349526
111054,78447
459119,36149
966575,599837
264899,382327
90233,747105
311309,653981
367177,442099
546058,752655
375487,834998
126238,673555
625547,862302
569458,209456
165226,140041
461028,676533
899522,582805
420348,274611
822457,404031
252446,114771
741543,708725
455355,82298
230330,734088
471145,218693
745376,716459
385339,145072
590871,284207
437596,97253
831438,423006
192519,261503
295194,83430
812433,45611
328345,898216
882487,528129
683663,757698
129937,40816
460037,203696
250331,69144
465137,132300
116799,34027
615712,873266
469488,346403
438779,716459
545212,169824
796205,558554
626607,454896
182315,997182
52263,668803
133357,26757
762954,668558
82829,363342
680296,759639
507192,671214
886877,752655
245599,581926
673724,712977
417426,385239
388802,236377
906154,792058
496607,997182
40530,640445
544921,879152
504919,303866
423641,382533
557988,604999
382497,712004
335269,998237
995911,112079
752345,804247
43915,197003
615602,717723
645083,555782
573144,367193
607163,521033
845046,230580
457672,37289
695991,391126
762215,500376
893442,854146
308775,873266
247147,978382
162472,359476
177166,34158
53816,685834
677224,539970
534268,148127
463848,358058
700238,508838
330499,884893
830780,659660
442006,588842
47714,632457
570740,64819
889753,862975
305714,437412
662472,392619
438532,338143
942326,20946
50053,423402
383812,676533
544554,636002
956342,954612
545184,102827
893487,18062
337897,45726
372261,112614
82829,908390
548780,526195
821600,14900
877926,909304
508714,527102
595270,104951
360865,651637
434178,686145
955453,385925
648667,180171
193735,712004
612788,980467
293835,444297
427453,415605
968990,733278
976346,743285
941920,92688
815633,9737
679683,283131
972420,81899
697665,231724
274824,521030
741034,93187
547310,57142
411787,267840
596165,377155
156564,364313
38988,934853
348751,997182
679643,913501
78108,648053
169689,726920
429654,444297
758421,515945
684515,764514
483159,671214
921754,437412
823563,300478
167290,760797
831976,78447
948248,474670
182923,249949
957456,557559
861633,342456
847502,688776
642800,849404
971875,394744
276721,468648
536651,453680
103881,286627
817018,304312
334759,32379
45213,518805
297257,234267
343835,15948
12594,327588
851617,535299
132947,712977
968435,356027
567609,328242
99666,983299
847038,205370
333422,446980
752139,928487
523578,232602
196641,281686
12594,424338
156694,840473
523229,938782
828560,975772
331194,862587
205147,897529
995740,196473
349988,148070
402878,274590
654043,405585
221960,338143
922261,890284
558036,773129
296413,588503
346656,347273
478101,573549
265703,942053
152770,244982
21750,856503
459648,102869
680765,752759
801135,994357
400269,487332
966449,156684
931990,509280
113369,859876
833248,214014
721149,859876
844846,518805
669746,132284
411786,718490
806033,598272
142066,318241
902883,319392
388008,651012
315037,293350
951535,743285
78286,487332
734553,585906
592480,238480
4228,854140
432950,696081
143698,17953
251546,698879
209897,873266
74345,777842
104108,95593
669569,994357
232785,460504
882043,559933
608582,474670
264611,533380
909385,270129
214043,399847
324527,911089
304859,311774
406714,887616
207143,398529
205733,797686
132644,716459
543397,45611
848923,252715
318665,603797
52998,101291
344196,375220
480385,54447
757685,67110
802218,238866
209897,556962
454061,35848
704137,203696
878443,364313
369343,386988
389439,442335
407044,419409
722147,959495
101177,909994
193474,792461
100280,727934
241112,424161
356656,716459
391004,54447
910341,909994
15321,394011
376178,998237
995911,60170
825131,470352
669,485135
8076,40585
883105,442335
220326,958434
259242,324348
690275,284030
105879,885634
211699,29288
441436,218792
692563,15410
328918,308984
373963,870584
495202,637208
684745,467334
461672,168989
74232,637049
192616,787515
256320,959269
378359,913482
49862,417419
990134,527102
355236,244306
925779,438258
882126,18062
998532,467855
475125,34027
924344,440188
288073,103351
379269,93187
802218,74585
137279,764514
255992,586608
236719,640445
304186,575335
37599,937637
123820,353565
522093,567201
370662,384946
264946,531361
662304,859312
925685,909754
641430,318635
676956,546629
705480,831139
930077,795755
934395,15948
51833,322964
16487,346972
972936,772463
879819,760962
265636,954276
445952,946018
848660,493716
358231,826508
197303,513285
392303,789413
898772,253378
830160,458227
472231,244982
585315,786412
716123,929605
802320,809218
574207,513219
383068,20946
882487,718489
836595,429617
336964,379593
367064,833211
97312,541907
459272,920438
517635,342456
160596,216843
373824,300478
448706,585906
452594,600237
990256,318241
786365,298586
291855,423271
882546,885634
69755,267835
844374,756243
226969,673390
146399,562322
760417,86789
96031,239577
941527,911891
775420,659660
322009,162920
563050,102869
985292,156427
855328,511813
774409,480903
220311,245383
110747,546236
75504,437412
833153,681105
755161,859312
836079,397006
226353,421074
987043,454896
202128,813297
12877,582925
